Record Type,ORI,Agency Name,Incident Number,Incident Date,Data Source,Report Date Indicator,Incident Hour,Cleared Exceptionally,CT Offense #1,CT Location #1,CT Offense #2,CT Location #2,CT Offense #3,CT Location #3,CT Offense #4,CT Location #4,CT Offense #5,CT Location #5,CT Offense #6,CT Location #6,CT Offense #7,CT Location #7,CT Offense #8,CT Location #8,CT Offense #9,CT Location #9,CT Offense #10,CT Location #10,Wpn Type #1,Wpn Auto #1,Wpn Type #2,Wpn Auto #2,Wpn Type #3,Wpn Auto #3,Victim Type #1,Victim Type #2,Victim Type #3,Victim Type #4,Victim Type #5,Victim Type #6,Victim Type #7,Victim Type #8,Victim Type #9,Stolen Prop Desc #1,Value of Stolen Prop #1,Prop Rec Date #1,Prop Rec Value #1,Stolen Prop Desc #2,Value of Stolen Prop #2,Prop Rec Date #2,Prop Rec Value #2,Stolen Prop Desc #3,Value of Stolen Prop #3,Prop Rec Date #3,Prop Rec Value #3,Stolen Prop Desc #4,Value of Stolen Prop #4,Prop Rec Date #4,Prop Rec Value #4,Stolen Prop Desc #5,Value of Stolen Prop #5,Prop Rec Date #5,Prop Rec Value #5,Stolen Prop Desc #6,Value of Stolen Prop #6,Prop Rec Date #6,Prop Rec Value #6,Stolen Prop Desc #7,Value of Stolen Prop #7,Prop Rec Date #7,Prop Rec Value #7,Stolen Prop Desc #8,Value of Stolen Prop #8,Prop Rec Date #8,Prop Rec Value #8,Stolen Prop Desc #9,Value of Stolen Prop #9,Prop Rec Date #9,Prop Rec Value #9,Stolen Prop Desc #10,Value of Stolen Prop #10,Prop Rec Date #10,Prop Rec Value #10,Unknown Offender Indicator,Offender Count,Age of Offender #1,Sex of Offender #1,Race of Offender #1,Ethnicity of Offender #1,Age of Offender #2,Sex of Offender #2,Race of Offender #2,Ethnicity of Offender #2,Age of Offender #3,Sex of Offender #3,Race of Offender #3,Ethnicity of Offender #3,Age of Offender #4,Sex of Offender #4,Race of Offender #4,Ethnicity of Offender #4,Age of Offender #5,Sex of Offender #5,Race of Offender #5,Ethnicity of Offender #5,Arrestee Count,Age of Arrestee #1,Sex of Arrestee #1,Race of Arrestee #1,Ethnicity of Arrestee #1,Age of Arrestee #2,Sex of Arrestee #2,Race of Arrestee #2,Ethnicity of Arrestee #2,Age of Arrestee #3,Sex of Arrestee #3,Race of Arrestee #3,Ethnicity of Arrestee #3,Age of Arrestee #4,Sex of Arrestee #4,Race of Arrestee #4,Ethnicity of Arrestee #4,Age of Arrestee #5,Sex of Arrestee #5,Race of Arrestee #5,Ethnicity of Arrestee #5
IR,TN0830100,GALLATIN,14-05204,20141025,N,,13,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000020000,00000000,000000000,78,000202500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14000368,20140106,N,,18,,23F,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,36,000000100,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14000648,20140123,N,,11,,23F,48,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,13,000000300,00000000,000000000,22,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,38,M,W,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14000660,20140123,N,,17,,220,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,13,000000150,20140129,000000150,17,000000100,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,17,M,B,,,,,,,,,,,,,,,,,,1,17,M,B,N,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14000852,20140127,N,,18,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,46,000000080,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14001063,20140205,N,,19,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,36,000001105,00000000,000000000,38,000000050,00000000,000000000,77,000000150,00000000,000000000,79,000000350,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14001690,20140225,N,,09,,23F,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000307,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14001730,20140225,N,,16,,23F,24,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,36,000001358,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14002097,20140307,N,,10,,23F,08,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,19,000000025,00000000,000000000,64,000000020,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14002205,20140310,N,,17,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,07,000000150,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14004421,20140511,N,,11,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,17,000002050,00000000,000000000,25,000000100,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W14009622,20140823,N,,10,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000000015,20141021,000000015,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0900100,JOHNSON CITY,W15008014,20141124,N,,10,,26A,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,20,000001253,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,42,M,W,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0950100,LEBANON,2014014967,20140401,N,,05,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,03,000035000,20140430,000035000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0950100,LEBANON,2014052012,20141108,N,,16,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000300000,00000000,000000000,37,000060000,20141205,000060000,78,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0005216-B,20140117,E,,08,,23H,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000017,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,45,M,B,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0012828-B,20140116,E,,12,,23F,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000261,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,101170-B,20140426,E,,09,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000006000,20140427,000006000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,103770-B,20140501,E,R,,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000007000,00000000,000000000,37,000030000,20140505,000030000,78,000010000,20140505,000010000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,106144-B,20140502,E,,09,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,I,,,,,,,,71,000000001,20140504,000000001,37,000045000,20140511,000000001,78,000012000,20140504,000012000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,113910-B,20140511,E,,18,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,000025000,00000000,000000000,78,000010000,00000000,000000000,08,000035000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,116408-B,20140514,E,R,,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,13,000000600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,117841-B,20140516,E,R,,,26A,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000117615,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,40,M,W,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,121841B,20140520,E,R,16,,23H,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000030,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,20,M,W,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,124259B,20140522,E,,04,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000043000,20140523,000043000,37,000016000,00000000,000000000,78,000010000,20140523,000010000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,30,M,W,N,41,M,B,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,124376B,20140523,E,R,11,,23H,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000022,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,128762-B,20140528,E,R,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000005600,00000000,000000000,71,000002000,00000000,000000000,77,000000010,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,133041-2014,20140602,E,,06,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000004000,00000000,000000000,36,000001120,00000000,000000000,37,000063534,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,138308-2014,20140608,E,R,,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000001690,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,138405-2014,20140602,E,R,,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000050000,00000000,000000000,78,000020000,20140606,000020000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,35,M,W,N,,,,,,,,,,,,,,,,,1,35,M,W,N,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,139892-2014,20140610,E,,21,,220,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000015000,00000000,000000000,37,000003000,20140611,000003000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,145101-2014,20140616,E,,09,,240,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,03,000005000,20140616,000004000,08,000005000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,145847-2014,20140617,E,,04,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000000288,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,150503-2014,20140622,E,,09,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000030000,00000000,000000000,78,000015000,20140624,000015000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,150578-2014,20140622,E,,09,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,000020000,20140622,000010000,43,000030000,00000000,000000000,78,000012000,20140622,000010000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,151239-2014,20140623,E,,08,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,000020000,00000000,000000000,37,000001000,20140624,000001000,78,000006000,00000000,000000000,16,000080000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,153744-2014,20140626,E,,13,,240,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,000000001,20140626,000000001,78,000010000,20140626,000010000,08,000000001,20140626,000000001,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,154959-2014,20140628,E,,19,,240,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,000040000,20140628,000004000,78,000010000,20140628,000010000,08,000000001,20140628,000000001,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,3,30,M,B,N,25,F,B,H,46,M,B,N,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,155458-2014,20140628,E,,09,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000020000,20140630,000018000,78,000008000,00000000,000000000,77,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,15661-B,20140119,E,,03,,120,14,,,,,,,,,,,,,,,,,,,12,,,,,,B,,,,,,,,,08,000100000,00000000,000000000,37,000090000,20140119,000090000,78,000060000,20140119,000060000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,4,40,F,W,U,30,F,B,U,00,M,B,U,00,M,B,U,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,157058-2014,20140630,E,,09,,240,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,03,000002000,00000000,000000000,16,000002600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,16003-B,20140119,E,,16,,240,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000050000,00000000,000000000,37,000030000,20140121,000030000,78,000015000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,198752-2014,20140814,E,,15,,270,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,40,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,224752-2014,20140917,E,,05,,240,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,16,000492000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,229869-2014,20140923,E,,16,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000005100,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,229998-2014,20140924,E,,01,,240,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000200000,20140930,000020000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,236524-2014,20141002,E,,06,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,43,000020000,00000000,000000000,78,000015000,20141003,000015000,37,000030000,20141003,000030000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,23937-B,20140114,E,,16,,23H,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000032,20140129,000000016,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,243139-2014,20141009,E,,09,,23F,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000140,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,24578-B,20140130,E,,09,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000046200,00000000,000000000,78,000050000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,00,M,B,U,00,M,B,U,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
