"ori","zip","lat","lng"
"AK0014900","99760",65.375716,-151.577878
"AK0014400","99777",65.375716,-151.577878
"AZ0015000"," ",35.385084,-109.490172
"AZDI05600"," ",35.385084,-109.490172
"AZ0010100","85925",35.385084,-109.490172
"AZDI05700"," ",35.385084,-109.490172
"AZ0010300","85936",35.385084,-109.490172
"AZ0010500","85938",35.385084,-109.490172
"AZ0019700","86556",35.385084,-109.490172
"AZ0018900","86515",35.385084,-109.490172
"AZDI05500"," ",35.385084,-109.490172
"AZ0010000","85936",35.385084,-109.490172
"AZ0020100","85602",31.840129,-109.775163
"AZ0020300","85603",31.840129,-109.775163
"AZ0020500","85608",31.840129,-109.775163
"AZ0020700","85616",31.840129,-109.775163
"AZ0020900","85635",31.840129,-109.775163
"AZ0029900"," ",31.840129,-109.775163
"AZHPB0900"," ",31.840129,-109.775163
"AZ0021100","85638",31.840129,-109.775163
"AZ0021300","85643",31.840129,-109.775163
"AZ0020000","85603",31.840129,-109.775163
"AZ0021400"," ",31.840129,-109.775163
"AZ0021500"," ",31.840129,-109.775163
"AZ0029700"," ",31.840129,-109.775163
"AZ0031300"," ",31.840129,-109.775163
"AZ0039700","86011",35.829692,-111.773728
"AZ0030100","86001",35.829692,-111.773728
"AZ0030900"," ",35.829692,-111.773728
"AZ0031200"," ",35.829692,-111.773728
"AZ0031400"," ",35.829692,-111.773728
"AZ0039900"," ",35.829692,-111.773728
"AZDI05000"," ",35.829692,-111.773728
"AZDPS2400"," ",35.829692,-111.773728
"AZDPSNR00"," ",35.829692,-111.773728
"AZHPB0200"," ",35.829692,-111.773728
"AZHPB1500"," ",35.829692,-111.773728
"AZ0030300","86022",35.829692,-111.773728
"AZ0080700","86022",35.829692,-111.773728
"AZ0031100"," ",35.829692,-111.773728
"AZ0030800","86040",35.829692,-111.773728
"AZ0031000","86336",35.829692,-111.773728
"AZ0038900"," ",35.829692,-111.773728
"AZDI05800"," ",35.829692,-111.773728
"AZ0030700","86046",35.829692,-111.773728
"AZ0080200"," ",35.829692,-111.773728
"AZ0030000","86001",35.829692,-111.773728
"AZ0040100","85501",33.789618,-110.81187
"AZ0049900"," ",33.789618,-110.81187
"AZHPB1100"," ",33.789618,-110.81187
"AZ0040300","85235",33.789618,-110.81187
"AZ0040500","85539",33.789618,-110.81187
"AZ0040600","85541",33.789618,-110.81187
"AZDI08100","85541",33.789618,-110.81187
"AZ0048900","85550",33.789618,-110.81187
"AZDI05200","85550",33.789618,-110.81187
"AZ0040800"," ",33.789618,-110.81187
"AZ0041000"," ",33.789618,-110.81187
"AZ0040700","85292",33.789618,-110.81187
"AZ0040000","85502",33.789618,-110.81187
"AZ0040200"," ",33.789618,-110.81187
"AZ0090200"," ",32.931828,-109.87831
"AZ0050100","85543",32.931828,-109.87831
"AZ0050300","85546",32.931828,-109.87831
"AZ0055000"," ",32.931828,-109.87831
"AZ0055500"," ",32.931828,-109.87831
"AZ0059900"," ",32.931828,-109.87831
"AZ0050500","85552",32.931828,-109.87831
"AZ0059700","85552",32.931828,-109.87831
"AZDI06200","85941",32.931828,-109.87831
"AZ0050000","85546",32.931828,-109.87831
"AZ0060100","85533",33.238872,-109.242323
"AZ0060300","85534",33.238872,-109.242323
"AZ0060000","85533",33.238872,-109.242323
"AZ0150500","85344",33.727625,-114.038793
"AZ0150100","85344",33.727625,-114.038793
"AZ0150200","85344",33.727625,-114.038793
"AZDI05900","85344",33.727625,-114.038793
"AZ0140600"," ",33.727625,-114.038793
"AZ0159900"," ",33.727625,-114.038793
"AZ0150300","85346",33.727625,-114.038793
"AZ0150000","85344",33.727625,-114.038793
"AZ0150700"," ",33.727625,-114.038793
"AZ0070100","85323",33.346541,-112.495534
"AZ007B200"," ",33.346541,-112.495534
"AZ0070300","85326",33.346541,-112.495534
"AZ0075500"," ",33.346541,-112.495534
"AZ0075200","85331",33.346541,-112.495534
"AZ0070500","85244",33.346541,-112.495534
"AZ0076100"," ",33.346541,-112.495534
"AZ0070700","85335",33.346541,-112.495534
"AZDI06100","85264",33.346541,-112.495534
"AZ0071600"," ",33.346541,-112.495534
"AZ007B300"," ",33.346541,-112.495534
"AZ0075600"," ",33.346541,-112.495534
"AZ0070900","85337",33.346541,-112.495534
"AZ0071100","85296",33.346541,-112.495534
"AZ0071300","85301",33.346541,-112.495534
"AZ0071500","85338",33.346541,-112.495534
"AZ0073900","85283",33.346541,-112.495534
"AZ0071700","85201",33.346541,-112.495534
"AZ0078800","85212",33.346541,-112.495534
"AZ0072000"," ",33.346541,-112.495534
"AZ007A600"," ",33.346541,-112.495534
"AZHPB1300"," ",33.346541,-112.495534
"AZ0071900","85253",33.346541,-112.495534
"AZ0072100","85345",33.346541,-112.495534
"AZDPS1800","85005",33.346541,-112.495534
"AZ0076200","85013",33.346541,-112.495534
"AZ007A400","85202",33.346541,-112.495534
"AZ007B100","85302",33.346541,-112.495534
"AZ0074400","85007",33.346541,-112.495534
"AZ0072300","85003",33.346541,-112.495534
"AZCCHPX00","85005",33.346541,-112.495534
"AZ0075700","85069",33.346541,-112.495534
"AZ0070200"," ",33.346541,-112.495534
"AZ0070600"," ",33.346541,-112.495534
"AZ0070800"," ",33.346541,-112.495534
"AZ0071200"," ",33.346541,-112.495534
"AZ0071800"," ",33.346541,-112.495534
"AZ0071B00"," ",33.346541,-112.495534
"AZ0071C00"," ",33.346541,-112.495534
"AZ0071D00"," ",33.346541,-112.495534
"AZ0071E00"," ",33.346541,-112.495534
"AZ0073600"," ",33.346541,-112.495534
"AZ0074000"," ",33.346541,-112.495534
"AZ0074100"," ",33.346541,-112.495534
"AZ0074200"," ",33.346541,-112.495534
"AZ0074500"," ",33.346541,-112.495534
"AZ0074600"," ",33.346541,-112.495534
"AZ0074700"," ",33.346541,-112.495534
"AZ0075000"," ",33.346541,-112.495534
"AZ0075300"," ",33.346541,-112.495534
"AZ0075900"," ",33.346541,-112.495534
"AZ0079000"," ",33.346541,-112.495534
"AZ0079100"," ",33.346541,-112.495534
"AZ0079200"," ",33.346541,-112.495534
"AZ0079300"," ",33.346541,-112.495534
"AZ0079400"," ",33.346541,-112.495534
"AZ0079500"," ",33.346541,-112.495534
"AZ0079800"," ",33.346541,-112.495534
"AZ0079900"," ",33.346541,-112.495534
"AZ0079A00"," ",33.346541,-112.495534
"AZACSPX00"," ",33.346541,-112.495534
"AZDPS0100"," ",33.346541,-112.495534
"AZDPS0200"," ",33.346541,-112.495534
"AZDPS0300"," ",33.346541,-112.495534
"AZDPS0400"," ",33.346541,-112.495534
"AZDPS0500"," ",33.346541,-112.495534
"AZDPS0600"," ",33.346541,-112.495534
"AZDPS0700"," ",33.346541,-112.495534
"AZDPS0800"," ",33.346541,-112.495534
"AZDPS0900"," ",33.346541,-112.495534
"AZDPS1000"," ",33.346541,-112.495534
"AZDPS1100"," ",33.346541,-112.495534
"AZDPS1200"," ",33.346541,-112.495534
"AZDPS1300"," ",33.346541,-112.495534
"AZDPS1400"," ",33.346541,-112.495534
"AZDPS1500"," ",33.346541,-112.495534
"AZDPS1600"," ",33.346541,-112.495534
"AZDPS1700"," ",33.346541,-112.495534
"AZDPS1900"," ",33.346541,-112.495534
"AZDPS2000"," ",33.346541,-112.495534
"AZDPS2100"," ",33.346541,-112.495534
"AZDPS2200"," ",33.346541,-112.495534
"AZDPS2300"," ",33.346541,-112.495534
"AZDPS2500"," ",33.346541,-112.495534
"AZDPS2700"," ",33.346541,-112.495534
"AZDPS2800"," ",33.346541,-112.495534
"AZDPS3000"," ",33.346541,-112.495534
"AZDPS3100"," ",33.346541,-112.495534
"AZDPS3200"," ",33.346541,-112.495534
"AZDPSCR00"," ",33.346541,-112.495534
"AZFGD0000"," ",33.346541,-112.495534
"AZHPB0500"," ",33.346541,-112.495534
"AZHPB0700"," ",33.346541,-112.495534
"AZHPB1600"," ",33.346541,-112.495534
"AZHPB1700"," ",33.346541,-112.495534
"AZLSB0000"," ",33.346541,-112.495534
"AZMVD0200"," ",33.346541,-112.495534
"AZMVDPX00"," ",33.346541,-112.495534
"AZ0072500","85251",33.346541,-112.495534
"AZ0078900","85256",33.346541,-112.495534
"AZ0075800"," ",33.346541,-112.495534
"AZ007A900"," ",33.346541,-112.495534
"AZ0072700","85374",33.346541,-112.495534
"AZ0072900","85281",33.346541,-112.495534
"AZ0079700","85287",33.346541,-112.495534
"AZ0075400"," ",33.346541,-112.495534
"AZ0073100","85353",33.346541,-112.495534
"AZ0073300","85390",33.346541,-112.495534
"AZ0073500","85363",33.346541,-112.495534
"AZ0079600"," ",33.346541,-112.495534
"AZHPB1400"," ",33.346541,-112.495534
"AZ0070000","85003",33.346541,-112.495534
"AZ0072400"," ",33.346541,-112.495534
"AZ0074300"," ",33.346541,-112.495534
"AZ0074800"," ",33.346541,-112.495534
"AZ0075100"," ",33.346541,-112.495534
"AZ0076000"," ",33.346541,-112.495534
"AZ007A100"," ",33.346541,-112.495534
"AZ007A200"," ",33.346541,-112.495534
"AZ007A300"," ",33.346541,-112.495534
"AZ007A500"," ",33.346541,-112.495534
"AZ007A800"," ",33.346541,-112.495534
"AZ007B400"," ",33.346541,-112.495534
"AZ0080500","86442",35.717705,-113.749689
"AZ0080600","86021",35.717705,-113.749689
"AZ0080100","86401",35.717705,-113.749689
"AZ0089900"," ",35.717705,-113.749689
"AZHPB0100"," ",35.717705,-113.749689
"AZ0080400","86403",35.717705,-113.749689
"AZ0080300","86440",35.717705,-113.749689
"AZDI06700","86434",35.717705,-113.749689
"AZDI06000","86434",35.717705,-113.749689
"AZ0080000","86402",35.717705,-113.749689
"AZ0080800"," ",35.717705,-113.749689
"AZ0081000"," ",35.717705,-113.749689
"AZ0081100"," ",35.717705,-113.749689
"AZ0081200"," ",35.717705,-113.749689
"AZ0099800"," ",35.390934,-110.320908
"AZ0091600"," ",35.390934,-110.320908
"AZ0099900"," ",35.390934,-110.320908
"AZ0090100","86025",35.390934,-110.320908
"AZHPB0300"," ",35.390934,-110.320908
"AZDI05300","86039",35.390934,-110.320908
"AZ0091300","85929",35.390934,-110.320908
"AZ0090300","85901",35.390934,-110.320908
"AZ0090700","85939",35.390934,-110.320908
"AZ0091000","85941",35.390934,-110.320908
"AZ0098900","85941",35.390934,-110.320908
"AZ0090900","86047",35.390934,-110.320908
"AZ0090000","86025",35.390934,-110.320908
"AZ0091200"," ",35.390934,-110.320908
"AZ0091400"," ",35.390934,-110.320908
"AZ0091500"," ",35.390934,-110.320908
"AZ0091700"," ",35.390934,-110.320908
"AZ0091800"," ",35.390934,-110.320908
"AZ0091900"," ",35.390934,-110.320908
"AZ0092000"," ",35.390934,-110.320908
"AZ0090500","85937",35.390934,-110.320908
"AZ0100600","85321",32.128238,-111.783018
"AZ0100900","85653",32.128238,-111.783018
"AZ0100700","85737",32.128238,-111.783018
"AZ0100400","85629",32.128238,-111.783018
"AZ0101200","85634",32.128238,-111.783018
"AZ0108900"," ",32.128238,-111.783018
"AZDI05400"," ",32.128238,-111.783018
"AZ0100100","85713",32.128238,-111.783018
"AZDI06600","85757",32.128238,-111.783018
"AZ0109800","85709",32.128238,-111.783018
"AZ0100300","85701",32.128238,-111.783018
"AZ0109700","85721",32.128238,-111.783018
"AZ0101300"," ",32.128238,-111.783018
"AZ0101400"," ",32.128238,-111.783018
"AZ0101900"," ",32.128238,-111.783018
"AZ0102000"," ",32.128238,-111.783018
"AZ0102100"," ",32.128238,-111.783018
"AZ0105000"," ",32.128238,-111.783018
"AZ0109900"," ",32.128238,-111.783018
"AZDI07300"," ",32.128238,-111.783018
"AZDPSSR00"," ",32.128238,-111.783018
"AZFGD0100"," ",32.128238,-111.783018
"AZHPB0800"," ",32.128238,-111.783018
"AZMVD0100"," ",32.128238,-111.783018
"AZ0100000","85714",32.128238,-111.783018
"AZ0101000","85756",32.128238,-111.783018
"AZ0100200"," ",32.128238,-111.783018
"AZ0100800"," ",32.128238,-111.783018
"AZ0101100"," ",32.128238,-111.783018
"AZ0101500"," ",32.128238,-111.783018
"AZ0101800"," ",32.128238,-111.783018
"AZ0101700"," ",32.128238,-111.783018
"AZ0111300","85219",32.919038,-111.367005
"AZ0110100","85222",32.919038,-111.367005
"AZ0119600"," ",32.919038,-111.367005
"AZ0119900"," ",32.919038,-111.367005
"AZHPB0600"," ",32.919038,-111.367005
"AZ0119700","85228",32.919038,-111.367005
"AZ0110300","85228",32.919038,-111.367005
"AZ0110500","85231",32.919038,-111.367005
"AZ0110700","85232",32.919038,-111.367005
"AZ0110900","85237",32.919038,-111.367005
"AZ0119500"," ",32.919038,-111.367005
"AZ0111100","85618",32.919038,-111.367005
"AZDI06500","85239",32.919038,-111.367005
"AZ0111700","85239",32.919038,-111.367005
"AZ0111500","85247",32.919038,-111.367005
"AZ0110200"," ",32.919038,-111.367005
"AZDI06300"," ",32.919038,-111.367005
"AZ0111200","85273",32.919038,-111.367005
"AZ0070400"," ",32.919038,-111.367005
"AZ0118900"," ",32.919038,-111.367005
"AZ0110000","85232",32.919038,-111.367005
"AZ0111400"," ",32.919038,-111.367005
"AZ0111600"," ",32.919038,-111.367005
"AZ0120100","85621",31.525733,-110.845228
"AZ0129900"," ",31.525733,-110.845228
"AZ0120300","85624",31.525733,-110.845228
"AZ0120000","85621",31.525733,-110.845228
"AZ0120400"," ",31.525733,-110.845228
"AZ0131300","86322",34.630044,-112.573745
"AZDI06900","86322",34.630044,-112.573745
"AZ0131200","86323",34.630044,-112.573745
"AZ0130100","86324",34.630044,-112.573745
"AZ0130300","86326",34.630044,-112.573745
"AZ0130500","86331",34.630044,-112.573745
"AZ0130800","86301",34.630044,-112.573745
"AZ0130700","86303",34.630044,-112.573745
"AZDI02300","86301",34.630044,-112.573745
"AZ0139900"," ",34.630044,-112.573745
"AZHPB1200"," ",34.630044,-112.573745
"AZ0131100","86314",34.630044,-112.573745
"AZ0131400","86336",34.630044,-112.573745
"AZ0130000","86301",34.630044,-112.573745
"AZ0140100"," ",32.773942,-113.910905
"AZ0140800","85349",32.773942,-113.910905
"AZ0140300","85350",32.773942,-113.910905
"AZ0140700","85350",32.773942,-113.910905
"AZ0140900","85356",32.773942,-113.910905
"AZ0141000","85366",32.773942,-113.910905
"AZ0140500","85364",32.773942,-113.910905
"AZ0149700","85366",32.773942,-113.910905
"AZ0141300"," ",32.773942,-113.910905
"AZ0149900"," ",32.773942,-113.910905
"AZDPS2600"," ",32.773942,-113.910905
"AZDPS2900"," ",32.773942,-113.910905
"AZDPSBR00"," ",32.773942,-113.910905
"AZHPB0400"," ",32.773942,-113.910905
"AZ0140200"," ",32.773942,-113.910905
"AZ0140000","85364",32.773942,-113.910905
"AZ0141100"," ",32.773942,-113.910905
"AZ0141400"," ",32.773942,-113.910905
"AZ0080900"," ",-9,-9
"AR0010100","72042",34.289573,-91.376547
"AR0010300","72055",34.289573,-91.376547
"AR0010400","72073",34.289573,-91.376547
"AR0010500","72140",34.289573,-91.376547
"AR0010200","72160",34.289573,-91.376547
"AR0010000","72042",34.289573,-91.376547
"AR0010600"," ",34.289573,-91.376547
"AR0020100","71635",33.190835,-91.772267
"AR0020900"," ",33.190835,-91.772267
"AR0020200","71646",33.190835,-91.772267
"AR0020400","71658",33.190835,-91.772267
"AR0020800"," ",33.190835,-91.772267
"IN0431300"," ",41.244293,-85.861575
"AR0021000","71663",33.190835,-91.772267
"AR0020300","71676",33.190835,-91.772267
"AR0020000","71646",33.190835,-91.772267
"AR0020700"," ",33.190835,-91.772267
"AR0030700"," ",36.28071,-92.330438
"AR0030200","72626",36.28071,-92.330438
"AR0030300","72635",36.28071,-92.330438
"AR0030400","72642",36.28071,-92.330438
"AR0030100","72653",36.28071,-92.330438
"AR0030500"," ",36.28071,-92.330438
"AR0030000","72653",36.28071,-92.330438
"AR0030600","72653",36.28071,-92.330438
"AR0042100","72714",36.337825,-94.256187
"AR0040100","72712",36.337825,-94.256187
"AR0041400","72712",36.337825,-94.256187
"AR0041700","72712",36.337825,-94.256187
"AR0041200","72764",36.337825,-94.256187
"AR0041500"," ",36.337825,-94.256187
"AR0040900","72718",36.337825,-94.256187
"AR0041300","72719",36.337825,-94.256187
"AR0040800","72722",36.337825,-94.256187
"AR0040500","72734",36.337825,-94.256187
"AR0040700","72736",36.337825,-94.256187
"AR0042000","72734",36.337825,-94.256187
"AR0041600","72756",36.337825,-94.256187
"AR0040600","72745",36.337825,-94.256187
"AR0040400","72751",36.337825,-94.256187
"AR0040200","72758",36.337825,-94.256187
"AR0040300","72761",36.337825,-94.256187
"AR0041100","72768",36.337825,-94.256187
"AR0040000","72712",36.337825,-94.256187
"AR0041800"," ",36.337825,-94.256187
"AR0041900"," ",36.337825,-94.256187
"AR0042200"," ",36.337825,-94.256187
"AR0042300"," ",36.337825,-94.256187
"AR0050700"," ",36.304308,-93.079204
"AR0050200","72630",36.304308,-93.079204
"AR0050100","72601",36.304308,-93.079204
"AR0050900"," ",36.304308,-93.079204
"ARASP0900"," ",36.304308,-93.079204
"AR0050500","72644",36.304308,-93.079204
"AR0050400"," ",36.304308,-93.079204
"AR0050600"," ",36.304308,-93.079204
"AR0050000","72601",36.304308,-93.079204
"AR0050800","72611",36.304308,-93.079204
"AR0060200","71647",33.466549,-92.169156
"AR0060300"," ",33.466549,-92.169156
"AR0060100","71671",33.466549,-92.169156
"ARASP0400"," ",33.466549,-92.169156
"AR0060000","71671",33.466549,-92.169156
"AR0070100","71744",33.56046,-92.513879
"AR0070200"," ",33.56046,-92.513879
"AR0070000","71744",33.56046,-92.513879
"AR0080100","72616",36.337774,-93.541663
"AR0080200","72632",36.337774,-93.541663
"AR0080300","72638",36.337774,-93.541663
"AR0080000","72616",36.337774,-93.541663
"AR0080400"," ",36.337774,-93.541663
"AR0090100","71638",33.267139,-91.297158
"AR0090200","71640",33.267139,-91.297158
"AR0090300","71653",33.267139,-91.297158
"AR0090000","71653",33.267139,-91.297158
"AR0100500","71921",34.053316,-93.176208
"AR0100400","71999",34.053316,-93.176208
"AR0100100","71923",34.053316,-93.176208
"AR0100300","71923",34.053316,-93.176208
"AR0100200","71743",34.053316,-93.176208
"AR0100000","71923",34.053316,-93.176208
"AR0110100","72422",36.367302,-90.418704
"AR0110200","72454",36.367302,-90.418704
"AR0110300","72461",36.367302,-90.418704
"AR0110000","72454",36.367302,-90.418704
"AR0110A00"," ",36.367302,-90.418704
"AR0120400"," ",35.566288,-92.059974
"AR0120300","72067",35.566288,-92.059974
"AR0120100","72543",35.566288,-92.059974
"AR0120200","72131",35.566288,-92.059974
"AR0120000","72543",35.566288,-92.059974
"AR0120500"," ",35.566288,-92.059974
"AR0120600"," ",35.566288,-92.059974
"AR0130200","71652",33.893201,-92.188714
"AR0130100","71665",33.893201,-92.188714
"AR0130000","71665",33.893201,-92.188714
"AR0130300"," ",33.893201,-92.188714
"AR0130400"," ",33.893201,-92.188714
"AR0140100","71754",33.223038,-93.232843
"AR0140200","71770",33.223038,-93.232843
"AR0140000","71754",33.223038,-93.232843
"AR0150400","72107",35.265702,-92.689248
"AR0150500","72110",35.265702,-92.689248
"AR0150100","72110",35.265702,-92.689248
"AR0150600"," ",35.265702,-92.689248
"AR0150300","72127",35.265702,-92.689248
"AR0150000","72110",35.265702,-92.689248
"AR0150700"," ",35.265702,-92.689248
"AR0160400","72411",35.828268,-90.630411
"AR0160700","72416",35.828268,-90.630411
"AR0161500","72417",35.828268,-90.630411
"AR0160200","72419",35.828268,-90.630411
"AR0160900"," ",35.828268,-90.630411
"AR0161400"," ",35.828268,-90.630411
"AR0161200"," ",35.828268,-90.630411
"AR0160500","72467",35.828268,-90.630411
"AR0160100","72401",35.828268,-90.630411
"ARASP0800"," ",35.828268,-90.630411
"AR0160300","72437",35.828268,-90.630411
"AR0160600","72447",35.828268,-90.630411
"AR0160000","72401",35.828268,-90.630411
"AR0161300","72401",35.828268,-90.630411
"KS0150500"," ",39.487329,-97.64139
"AR0160A00"," ",35.828268,-90.630411
"AR0161000"," ",35.828268,-90.630411
"AR0161100"," ",35.828268,-90.630411
"AR0161600"," ",35.828268,-90.630411
"AR0170200","72921",35.583041,-94.236224
"AR0171200"," ",35.583041,-94.236224
"AR0171000"," ",35.583041,-94.236224
