Record Type,ORI,Agency Name,Incident Number,Incident Date,Data Source,Report Date Indicator,Incident Hour,Cleared Exceptionally,CT Offense #1,CT Location #1,CT Offense #2,CT Location #2,CT Offense #3,CT Location #3,CT Offense #4,CT Location #4,CT Offense #5,CT Location #5,CT Offense #6,CT Location #6,CT Offense #7,CT Location #7,CT Offense #8,CT Location #8,CT Offense #9,CT Location #9,CT Offense #10,CT Location #10,Wpn Type #1,Wpn Auto #1,Wpn Type #2,Wpn Auto #2,Wpn Type #3,Wpn Auto #3,Victim Type #1,Victim Type #2,Victim Type #3,Victim Type #4,Victim Type #5,Victim Type #6,Victim Type #7,Victim Type #8,Victim Type #9,Stolen Prop Desc #1,Value of Stolen Prop #1,Prop Rec Date #1,Prop Rec Value #1,Stolen Prop Desc #2,Value of Stolen Prop #2,Prop Rec Date #2,Prop Rec Value #2,Stolen Prop Desc #3,Value of Stolen Prop #3,Prop Rec Date #3,Prop Rec Value #3,Stolen Prop Desc #4,Value of Stolen Prop #4,Prop Rec Date #4,Prop Rec Value #4,Stolen Prop Desc #5,Value of Stolen Prop #5,Prop Rec Date #5,Prop Rec Value #5,Stolen Prop Desc #6,Value of Stolen Prop #6,Prop Rec Date #6,Prop Rec Value #6,Stolen Prop Desc #7,Value of Stolen Prop #7,Prop Rec Date #7,Prop Rec Value #7,Stolen Prop Desc #8,Value of Stolen Prop #8,Prop Rec Date #8,Prop Rec Value #8,Stolen Prop Desc #9,Value of Stolen Prop #9,Prop Rec Date #9,Prop Rec Value #9,Stolen Prop Desc #10,Value of Stolen Prop #10,Prop Rec Date #10,Prop Rec Value #10,Unknown Offender Indicator,Offender Count,Age of Offender #1,Sex of Offender #1,Race of Offender #1,Ethnicity of Offender #1,Age of Offender #2,Sex of Offender #2,Race of Offender #2,Ethnicity of Offender #2,Age of Offender #3,Sex of Offender #3,Race of Offender #3,Ethnicity of Offender #3,Age of Offender #4,Sex of Offender #4,Race of Offender #4,Ethnicity of Offender #4,Age of Offender #5,Sex of Offender #5,Race of Offender #5,Ethnicity of Offender #5,Arrestee Count,Age of Arrestee #1,Sex of Arrestee #1,Race of Arrestee #1,Ethnicity of Arrestee #1,Age of Arrestee #2,Sex of Arrestee #2,Race of Arrestee #2,Ethnicity of Arrestee #2,Age of Arrestee #3,Sex of Arrestee #3,Race of Arrestee #3,Ethnicity of Arrestee #3,Age of Arrestee #4,Sex of Arrestee #4,Race of Arrestee #4,Ethnicity of Arrestee #4,Age of Arrestee #5,Sex of Arrestee #5,Race of Arrestee #5,Ethnicity of Arrestee #5
IR,TNMPD0000,MEMPHIS,1506003438ME,20150605,N,,21,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000002475,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506004704ME,20150608,N,,21,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000000800,20150608,000000800,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,58,M,B,N,,,,,,,,,,,,,,,,,1,58,M,B,N,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506004914ME,20150609,N,,00,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,16,000000800,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506004981ME,20150609,N,,00,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000004000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506010131ME,20150618,N,,02,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,75,000006580,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506012113ME,20150621,N,,23,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000002000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506013424ME,20150623,N,,16,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,B,,,,,,,,08,000001500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506014012ME,20150624,N,,18,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000002600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506016173ME,20150427,N,,12,,270,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,07,000003115,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,31,M,B,N,,,,,,,,,,,,,,,,,1,31,M,B,N,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1506016673ME,20150630,N,,03,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000800,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,00,M,B,N,00,M,B,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507000183ME,20150701,N,,09,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000000061,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,25,M,B,N,36,M,B,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507000794ME,20150701,N,,21,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000200,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507001479ME,20150703,N,,00,,270,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000000549,20150703,000000549,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,22,M,B,N,,,,,,,,,,,,,,,,,1,22,M,B,N,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507002683ME,20150706,N,,01,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,70,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507002686ME,20150704,N,,00,,23F,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507003382ME,20150707,N,,00,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000000200,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507004234ME,20150707,N,,17,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000000400,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507005341ME,20150709,N,,16,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000002,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507008628ME,20150716,N,,03,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000000784,20150716,000000784,77,000000727,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,3,21,M,B,N,25,M,B,N,18,M,B,N,,,,,,,,,3,21,M,B,N,18,M,B,N,25,M,B,N,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507009259ME,20150717,N,,02,,23F,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000000400,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507009341ME,20150716,N,,23,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,10,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507010950ME,20150706,N,,23,,23D,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000000749,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,20,M,B,N,20,M,B,N,,,,,,,,,,,,,2,20,M,B,N,20,M,B,N,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507011396ME,20150720,N,,21,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507011406ME,20150720,N,,21,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000300,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507012512ME,20150722,N,,06,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507012682ME,20150723,N,,11,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000200,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507013332ME,20150723,N,,16,,23F,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,15,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507014948ME,20150727,N,,18,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000000100,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1507016797ME,20150730,N,,21,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000000550,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508000772ME,20150803,N,,01,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000001000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508004274ME,20150810,N,,01,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,75,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508004298ME,20150809,N,,21,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,47,000000300,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508005132ME,20150805,N,,16,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000062000,00000000,000000000,78,000001000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508005688ME,20150812,N,,12,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000050000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,5,40,M,B,N,30,M,B,N,30,M,B,N,24,F,B,N,24,M,B,N,2,24,F,B,N,24,M,B,N,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508006801ME,20150814,N,,11,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000250,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508009566ME,20150819,N,,07,,23F,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000350,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508010643ME,20150820,N,,14,,23F,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000001000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,16,M,B,N,,,,,,,,,,,,,,,,,1,16,M,B,N,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508010929ME,20150820,N,,18,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000000015,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508011486ME,20150822,N,,03,,23F,13,290,13,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,38,000000200,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,00,M,B,N,00,M,B,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508012470ME,20150824,N,,10,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000040000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508012477ME,20150824,N,,10,,23F,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000060,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508012565ME,20150823,N,,22,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000000350,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508013879ME,20150826,N,,08,,23F,20,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508014484ME,20150826,N,,21,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000002500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508016917ME,20150829,N,,11,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1508016969ME,20150830,N,,19,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000001000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1509001480ME,20150903,N,,02,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000000200,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1509002445ME,20150904,N,,15,,23F,21,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000032,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,32,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1509004027ME,20150907,N,,23,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,70,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
