ori,months_reported,sex_acts,sex_acts_cleared,sex_acts_juvenile_cleared,servitude,servitude_cleared,servitude_juvenile_cleared
IN02600,12,0,0,0,0,0,0
IN02700,3,0,0,0,0,0,0
IN02701,9,0,0,0,0,0,0
IN02702,10,0,0,0,0,0,0
IN02703,8,0,0,0,0,0,0
IN02803,7,0,0,0,0,0,0
IN02904,10,0,0,0,0,0,0
IN02907,7,0,0,0,0,0,0
IN03001,6,0,0,0,0,0,0
IN03101,3,0,0,0,0,0,0
IN03200,1,0,0,0,0,0,0
IN03203,9,0,0,0,0,0,0
IN03300,9,0,0,0,0,0,0
IN03400,12,0,0,0,0,0,0
IN03601,9,0,0,0,0,0,0
IN03602,7,0,0,0,0,0,0
IN04200,12,0,0,0,0,0,0
IN04300,12,0,0,0,0,0,0
IN04301,12,0,0,0,0,0,0
IN04302,12,0,0,0,0,0,0
IN04501,2,0,0,0,0,0,0
IN04504,7,0,0,0,0,0,0
IN04514,6,0,0,0,0,0,0
IN04515,7,0,0,0,0,0,0
IN04516,4,0,0,0,0,0,0
IN04601,7,0,0,0,0,0,0
IN04602,7,0,0,0,0,0,0
IN04613,8,0,0,0,0,0,0
IN04700,6,0,0,0,0,0,0
IN04800,9,0,0,0,0,0,0
IN04901,8,0,0,0,0,0,0
IN04906,1,0,0,0,0,0,0
IN04940,6,0,0,0,0,0,0
IN05100,2,0,0,0,0,0,0
IN05200,7,0,0,0,0,0,0
IN05201,8,0,0,0,0,0,0
IN05300,8,0,0,0,0,0,0
IN05302,12,0,0,0,0,0,0
IN05303,11,0,0,0,0,0,0
IN05400,12,0,0,0,0,0,0
IN05600,6,0,0,0,0,0,0
IN05702,6,0,0,0,0,0,0
IN06401,1,0,0,0,0,0,0
IN06802,7,0,0,0,0,0,0
IN07100,11,0,0,0,0,0,0
IN07201,12,0,0,0,0,0,0
IN07300,12,0,0,0,0,0,0
IN07600,6,0,0,0,0,0,0
IN07900,12,0,0,0,0,0,0
IN07901,12,0,0,0,0,0,0
IN07902,12,0,0,0,0,0,0
IN07903,12,0,0,0,0,0,0
IN08001,3,0,0,0,0,0,0
IN08200,12,0,0,0,0,0,0
IN08201,12,0,0,0,0,0,0
IN08400,9,0,0,0,0,0,0
IN08401,7,0,0,0,0,0,0
IN08500,7,0,0,0,0,0,0
IN08700,10,0,0,0,0,0,0
IN08904,2,0,0,0,0,0,0
IN09100,11,0,0,0,0,0,0
KS04605,12,0,0,0,0,0,0
KS04606,3,0,0,0,0,0,0
KS04608,6,0,0,0,0,0,0
KS08901,3,0,0,0,0,0,0
KS10502,3,0,0,0,0,0,0
LA03001,1,0,0,0,0,0,0
LA03002,2,0,0,0,0,0,0
LA03106,1,0,0,0,0,0,0
MD02204,1,0,0,0,0,0,0
MA003BA,1,0,0,0,0,0,0
MA005BA,1,0,0,0,0,0,0
MA009BA,1,0,0,0,0,0,0
MA011BA,1,0,0,0,0,0,0
MA012BA,1,0,0,0,0,0,0
MA013BA,1,0,0,0,0,0,0
MA014BA,1,0,0,0,0,0,0
MA311SP,1,0,0,0,0,0,0
MIDI055,3,0,0,0,0,0,0
MI39499,1,0,0,0,1,0,0
MN01404,2,3,2,0,0,0,0
MN01702,1,1,1,0,0,0,0
MN01911,1,1,0,0,1,0,0
MN02711,12,9,5,0,0,0,0
MN02712,1,1,0,0,0,0,0
MN06000,1,1,0,0,0,0,0
MN06209,12,17,4,0,0,0,0
MN07102,1,1,0,0,0,0,0
MN07306,2,2,1,0,1,1,0
MS00101,7,0,0,0,0,0,0
MS01000,2,0,0,0,0,0,0
MS01001,9,0,0,0,0,0,0
MS01100,9,0,0,0,0,0,0
MS01300,2,0,0,0,0,0,0
MS01403,8,0,0,0,0,0,0
MS01501,1,0,0,0,0,0,0
MS01701,12,0,0,0,0,0,0
MS01702,8,0,0,0,0,0,0
MS01704,8,0,0,0,0,0,0
MS01801,12,0,0,0,0,0,0
MS01802,2,0,0,0,0,0,0
MS02000,12,0,0,0,0,0,0
MS02100,7,0,0,0,0,0,0
MS02101,6,0,0,0,0,0,0
MS02200,3,0,0,0,0,0,0
MS02300,9,0,0,0,0,0,0
MS02400,1,0,0,0,0,0,0
MS02403,3,0,0,0,0,0,0
MS02404,9,0,0,0,0,0,0
MS02408,9,0,0,0,0,0,0
MS02500,12,0,0,0,0,0,0
MS02501,7,0,0,0,0,0,0
MS02510,9,0,0,0,0,0,0
MS02516,6,0,0,0,0,0,0
MS02519,9,0,0,0,0,0,0
MS02900,9,0,0,0,0,0,0
MS02901,9,0,0,0,0,0,0
MS03009,9,0,0,0,0,0,0
MS03102,1,0,0,0,0,0,0
MS03200,9,0,0,0,0,0,0
MS03400,2,0,0,0,0,0,0
MS03402,2,0,0,0,0,0,0
MS03500,9,0,0,0,0,0,0
MS03700,2,0,0,0,0,0,0
MS04100,9,0,0,0,0,0,0
MS04201,2,0,0,0,0,0,0
MS04300,4,0,0,0,0,0,0
MS04500,1,0,0,0,0,0,0
MS04504,9,0,0,0,0,0,0
MS04601,4,0,0,0,0,0,0
MS04702,9,0,0,0,0,0,0
MS04801,9,0,0,0,0,0,0
MS05001,9,0,0,0,0,0,0
MS05301,2,0,0,0,0,0,0
MS05303,9,0,0,0,0,0,0
MS05400,2,0,0,0,0,0,0
MS05401,1,0,0,0,0,0,0
MS05502,3,0,0,0,0,0,0
MS05702,3,0,0,0,0,0,0
MS05703,2,0,0,0,0,0,0
MS06100,4,0,0,0,0,0,0
MS06101,2,0,0,0,0,0,0
MS06104,1,0,0,0,0,0,0
MS06106,2,0,0,0,0,0,0
MS06200,2,0,0,0,0,0,0
MS06401,5,0,0,0,0,0,0
MS06600,12,0,0,0,0,0,0
MS06601,7,0,0,0,0,0,0
MS06701,10,0,0,0,0,0,0
MS07000,1,0,0,0,0,0,0
MS07100,9,0,0,0,0,0,0
MS07101,1,0,0,0,0,0,0
MS07200,9,0,0,0,0,0,0
MS07500,9,0,0,0,0,0,0
MS07501,2,0,0,0,0,0,0
MS07600,2,0,0,0,0,0,0
MS07601,5,0,0,0,0,0,0
MS07602,5,0,0,0,0,0,0
MS08001,3,0,0,0,0,0,0
MOMHPAA,12,0,0,0,0,0,0
MOMHPBB,12,0,0,0,0,0,0
MOMHPCC,12,0,0,0,0,0,0
MOMHPDD,12,0,0,0,0,0,0
MOMHPEE,12,0,0,0,0,0,0
MOMHPFF,12,0,0,0,0,0,0
MOMHPGG,12,0,0,0,0,0,0
MOMHPHH,12,0,0,0,0,0,0
MOMHPII,12,0,0,0,0,0,0
MOMHP07,12,0,0,0,0,0,0
MOSPD00,12,1,0,0,0,0,0
MO00100,12,0,0,0,0,0,0
MO00101,12,0,0,0,0,0,0
MO00106,12,0,0,0,0,0,0
MO00200,12,0,0,0,0,0,0
MO00201,12,0,0,0,0,0,0
MO00205,12,0,0,0,0,0,0
MO00300,12,0,0,0,0,0,0
MO00302,12,0,0,0,0,0,0
MO00303,12,0,0,0,0,0,0
MO00400,12,0,0,0,0,0,0
MO00402,8,0,0,0,0,0,0
MO00403,12,0,0,0,0,0,0
MO00404,12,0,0,0,0,0,0
MO00405,12,0,0,0,0,0,0
MO00500,12,0,0,0,0,0,0
MO00501,12,0,0,0,0,0,0
MO00502,12,0,0,0,0,0,0
MO00503,12,0,0,0,0,0,0
MO00504,12,0,0,0,0,0,0
MO00505,12,0,0,0,0,0,0
MO00507,12,0,0,0,0,0,0
MO00508,12,0,0,0,0,0,0
MO00510,12,0,0,0,0,0,0
MO00600,10,0,0,0,0,0,0
MO00601,12,0,0,0,0,0,0
MO00609,12,0,0,0,0,0,0
MO00700,12,0,0,0,0,0,0
MO00701,12,0,0,0,0,0,0
MO00702,12,0,0,0,0,0,0
MO00704,12,0,0,0,0,0,0
MO00800,12,0,0,0,0,0,0
MO00801,12,0,0,0,0,0,0
MO00802,12,0,0,0,0,0,0
MO00803,12,0,0,0,0,0,0
MO00900,12,0,0,0,0,0,0
MO00902,12,0,0,0,0,0,0
MO01000,12,1,1,1,0,0,0
MO01001,12,0,0,0,0,0,0
MO01002,12,0,0,0,0,0,0
MO01003,12,0,0,0,0,0,0
MO01004,12,0,0,0,0,0,0
MO01005,12,0,0,0,0,0,0
MO01006,12,0,0,0,0,0,0
MO01100,12,0,0,0,0,0,0
MO01101,12,0,0,0,0,0,0
MO01111,12,0,0,0,0,0,0
MO01200,12,0,0,0,0,0,0
MO01202,12,0,0,0,0,0,0
MO01203,12,0,0,0,0,0,0
MO01205,11,0,0,0,0,0,0
MO01300,12,0,0,0,0,0,0
MO01301,11,0,0,0,0,0,0
MO01303,12,0,0,0,0,0,0
MO01307,12,0,0,0,0,0,0
MO01400,12,0,0,0,0,0,0
MO01401,12,0,0,0,0,0,0
MO01403,12,0,0,0,0,0,0
MO01404,12,0,0,0,0,0,0
MO01405,12,0,0,0,0,0,0
MO01500,12,0,0,0,0,0,0
MO01501,12,0,0,0,0,0,0
MO01502,12,0,0,0,0,0,0
MO01506,12,0,0,0,0,0,0
MO01600,12,0,0,0,0,0,0
MO01601,12,0,0,0,0,0,0
MO01602,12,0,0,0,0,0,0
MO01603,12,0,0,0,0,0,0
MO01609,12,0,0,0,0,0,0
MO01700,12,0,0,0,0,0,0
MO01701,12,0,0,0,0,0,0
MO01703,9,0,0,0,0,0,0
MO01800,12,0,0,0,0,0,0
MO01801,12,0,0,0,0,0,0
MO01802,11,0,0,0,0,0,0
MO01803,11,0,0,0,0,0,0
MO01900,12,0,0,0,0,0,0
MO01901,12,0,0,0,0,0,0
MO01902,12,0,0,0,0,0,0
MO01903,12,0,0,0,0,0,0
MO01904,12,0,0,0,0,0,0
MO01905,12,0,0,0,0,0,0
MO01906,12,0,0,0,0,0,0
MO01907,12,0,0,0,0,0,0
MO01908,12,0,0,0,0,0,0
MO01909,12,0,0,0,0,0,0
MO01910,11,0,0,0,0,0,0
MO01911,12,0,0,0,0,0,0
MO01912,9,0,0,0,0,0,0
MO01913,12,0,0,0,0,0,0
MO01916,12,0,0,0,0,0,0
MO02000,12,0,0,0,0,0,0
MO02001,12,0,0,0,0,0,0
MO02100,12,0,0,0,0,0,0
MO02101,12,0,0,0,0,0,0
MO02104,12,0,0,0,0,0,0
MO02200,12,0,0,0,0,0,0
MO02201,12,0,0,0,0,0,0
MO02202,12,0,0,0,0,0,0
MO02203,12,0,0,0,0,0,0
MO02204,12,0,0,0,0,0,0
MO02205,11,0,0,0,0,0,0
MO02208,12,0,0,0,0,0,0
MO02300,12,0,0,0,0,0,0
MO02301,12,0,0,0,0,0,0
MO02400,12,0,0,0,0,0,0
MO02402,12,0,0,0,0,0,0
MO02403,12,0,0,0,0,0,0
MO02405,12,0,0,0,0,0,0
MO02406,12,0,0,0,0,0,0
MO02407,12,0,0,0,0,0,0
MO02409,12,0,0,0,0,0,0
MO02410,12,0,0,0,0,0,0
MO02415,12,0,0,0,0,0,0
MO02416,12,0,0,0,0,0,0
MO02417,12,0,0,0,0,0,0
MO02420,12,0,0,0,0,0,0
MO02500,12,0,0,0,0,0,0
MO02501,12,0,0,0,0,0,0
MO02502,12,0,0,0,0,0,0
MO02503,12,0,0,0,0,0,0
MO02504,12,0,0,0,0,0,0
MO02505,12,0,0,0,0,0,0
MO02507,10,0,0,0,0,0,0
MO02600,12,0,0,0,0,0,0
MO02601,12,0,0,0,0,0,0
MO02612,12,0,0,0,0,0,0
MO02613,12,0,0,0,0,0,0
MO02615,12,0,0,0,0,0,0
MO02616,12,0,0,0,0,0,0
MO02617,12,0,0,0,0,0,0
MO02618,12,0,0,0,0,0,0
MO02621,12,0,0,0,0,0,0
MO02700,12,0,0,0,0,0,0
MO02701,12,0,0,0,0,0,0
MO02705,12,0,0,0,0,0,0
MO02800,12,0,0,0,0,0,0
MO02801,12,0,0,0,0,0,0
MO02802,12,0,0,0,0,0,0
MO02803,12,0,0,0,0,0,0
MO02806,12,0,0,0,0,0,0
MO02810,12,0,0,0,0,0,0
MO02900,11,0,0,0,0,0,0
MO02901,12,0,0,0,0,0,0
MO02906,2,0,0,0,0,0,0
MO03000,12,0,0,0,0,0,0
MO03001,12,0,0,0,0,0,0
MO03002,12,0,0,0,0,0,0
MO03100,12,0,0,0,0,0,0
MO03101,11,0,0,0,0,0,0
MO03200,12,0,0,0,0,0,0
MO03201,12,0,0,0,0,0,0
MO03203,12,0,0,0,0,0,0
MO03300,12,0,0,0,0,0,0
MO03301,12,0,0,0,0,0,0
MO03400,12,0,0,0,0,0,0
MO03401,12,0,0,0,0,0,0
MO03500,12,0,0,0,0,0,0
MO03501,12,0,0,0,0,0,0
MO03502,3,0,0,0,0,0,0
MO03503,12,0,0,0,0,0,0
MO03504,9,0,0,0,0,0,0
MO03505,12,0,0,0,0,0,0
MO03506,12,0,0,0,0,0,0
MO03507,12,0,0,0,0,0,0
MO03508,12,0,0,0,0,0,0
MO03509,2,0,0,0,0,0,0
MO03600,12,0,0,0,0,0,0
MO03602,12,0,0,0,0,0,0
MO03603,12,0,0,0,0,0,0
MO03604,12,0,0,0,0,0,0
MO03605,12,0,0,0,0,0,0
MO03607,12,0,0,0,0,0,0
MO03608,12,0,0,0,0,0,0
MO03617,12,0,0,0,0,0,0
MO03700,12,0,0,0,0,0,0
MO03702,12,0,0,0,0,0,0
MO03703,12,0,0,0,0,0,0
MO03704,12,0,0,0,0,0,0
MO03800,12,0,0,0,0,0,0
MO03802,12,0,0,0,0,0,0
MO03900,12,0,0,0,0,0,0
MO03901,11,0,0,0,0,0,0
MO03902,12,0,0,0,0,0,0
MO03903,12,0,0,0,0,0,0
MO03904,12,0,0,0,0,0,0
MO03905,12,0,0,0,0,0,0
MO03907,12,0,0,0,0,0,0
MO03908,12,0,0,0,0,0,0
MO03909,12,0,0,0,0,0,0
MO03914,12,0,0,0,0,0,0
MO03918,9,0,0,0,0,0,0
MO04000,12,0,0,0,0,0,0
MO04001,12,0,0,0,0,0,0
MO04100,12,0,0,0,0,0,0
MO04101,12,0,0,0,0,0,0
MO04200,12,0,0,0,0,0,0
MO04201,12,0,0,0,0,0,0
MO04202,12,0,0,0,0,0,0
MO04300,12,0,0,0,0,0,0
MO04400,12,0,0,0,0,0,0
MO04404,12,0,0,0,0,0,0
MO04405,12,0,0,0,0,0,0
MO04500,12,0,0,0,0,0,0
MO04501,12,0,0,0,0,0,0
MO04502,12,0,0,0,0,0,0
MO04503,12,0,0,0,0,0,0
MO04600,12,0,0,0,0,0,0
MO04601,12,0,0,0,0,0,0
MO04602,12,0,0,0,0,0,0
MO04603,12,0,0,0,0,0,0
MO04700,12,0,0,0,0,0,0
MO04701,12,0,0,0,0,0,0
MO04702,12,0,0,0,0,0,0
MO04703,12,0,0,0,0,0,0
MO04705,12,0,0,0,0,0,0
MO04800,12,0,0,0,0,0,0
MO04801,12,0,0,0,0,0,0
MO04802,12,0,0,0,0,0,0
MO04804,12,0,0,0,0,0,0
MO04805,12,0,0,0,0,0,0
MO04806,12,0,0,0,0,0,0
MO04808,12,0,0,0,0,0,0
MO04810,12,0,0,0,0,0,0
MO04811,12,0,0,0,0,0,0
MO04812,12,0,0,0,0,0,0
MO04813,12,0,0,0,0,0,0
MO04819,12,0,0,0,0,0,0
MO04820,12,0,0,0,0,0,0
MO04823,12,0,0,0,0,0,0
MO04900,12,0,0,0,0,0,0
MO04901,12,0,0,0,0,0,0
MO04902,12,0,0,0,0,0,0
MO04904,12,0,0,0,0,0,0
MO04905,11,0,0,0,0,0,0
MO04906,12,0,0,0,0,0,0
MO04914,12,0,0,0,0,0,0
MO04921,12,0,0,0,0,0,0
MO04922,12,0,0,0,0,0,0
MO04928,12,0,0,0,0,0,0
MO05000,12,0,0,0,0,0,0
MO05001,12,0,0,0,0,0,0
MO05002,12,0,0,0,0,0,0
MO05003,12,0,0,0,0,0,0
MO05004,12,0,0,0,0,0,0
MO05005,12,0,0,0,0,0,0
MO05006,12,0,0,0,0,0,0
MO05007,12,0,0,0,0,0,0
MO05008,12,0,0,0,0,0,0
MO05015,12,0,0,0,0,0,0
MO05019,12,0,0,0,0,0,0
MO05100,12,0,0,0,0,0,0
MO05101,12,0,0,0,0,0,0
MO05102,12,0,0,0,0,0,0
MO05103,12,0,0,0,0,0,0
MO05104,12,0,0,0,0,0,0
MO05109,6,0,0,0,0,0,0
MO05200,12,0,0,0,0,0,0
MO05202,12,0,0,0,0,0,0
MO05301,12,0,0,0,0,0,0
MO05302,12,0,0,0,0,0,0
MO05400,12,0,0,0,0,0,0
MO05401,12,0,0,0,0,0,0
MO05402,12,0,0,0,0,0,0
MO05403,12,0,0,0,0,0,0
MO05404,12,0,0,0,0,0,0
MO05405,11,0,0,0,0,0,0
MO05406,10,0,0,0,0,0,0
MO05407,12,0,0,0,0,0,0
MO05408,4,0,0,0,0,0,0
MO05409,12,0,0,0,0,0,0
MO05500,12,0,0,0,0,0,0
MO05501,12,0,0,0,0,0,0
MO05502,12,0,0,0,0,0,0
MO05503,12,0,0,0,0,0,0
MO05504,12,0,0,0,0,0,0
MO05505,12,0,0,0,0,0,0
MO05510,12,0,0,0,0,0,0
MO05600,12,0,0,0,0,0,0
MO05601,12,0,0,0,0,0,0
MO05603,12,0,0,0,0,0,0
MO05700,12,0,0,0,0,0,0
MO05701,12,0,0,0,0,0,0
MO05702,12,0,0,0,0,0,0
MO05703,12,0,0,0,0,0,0
MO05704,12,0,0,0,0,0,0
MO05705,12,0,0,0,0,0,0
MO05706,12,0,0,0,0,0,0
MO05707,12,0,0,0,0,0,0
MO05708,12,0,0,0,0,0,0
MO05800,12,0,0,0,0,0,0
MO05801,12,0,0,0,0,0,0
MO05802,12,0,0,0,0,0,0
MO05803,12,0,0,0,0,0,0
MO05900,12,0,0,0,0,0,0
MO06000,12,0,0,0,0,0,0
MO06001,12,0,0,0,0,0,0
MO06002,12,0,0,0,0,0,0
MO06003,12,0,0,0,0,0,0
MO06004,12,0,0,0,0,0,0
MO06005,12,0,0,0,0,0,0
MO06006,12,0,0,0,0,0,0
MO06100,12,0,0,0,0,0,0
MO06102,12,0,0,0,0,0,0
MO06103,12,0,0,0,0,0,0
MO06200,12,0,0,0,0,0,0
MO06201,12,0,0,0,0,0,0
MO06203,3,0,0,0,0,0,0
MO06300,12,0,0,0,0,0,0
MO06301,12,0,0,0,0,0,0
MO06304,12,0,0,0,0,0,0
MO06400,12,0,0,0,0,0,0
MO06401,12,0,0,0,0,0,0
MO06402,12,0,0,0,0,0,0
MO06500,12,0,0,0,0,0,0
MO06600,12,0,0,0,0,0,0
MO06601,12,0,0,0,0,0,0
MO06602,12,0,0,0,0,0,0
MO06603,12,0,0,0,0,0,0
MO06700,12,0,0,0,0,0,0
MO06701,12,0,0,0,0,0,0
MO06702,12,0,0,0,0,0,0
MO06704,12,0,0,0,0,0,0
MO06800,12,0,0,0,0,0,0
MO06801,12,0,0,0,0,0,0
MO06802,12,0,0,0,0,0,0
MO06900,12,0,0,0,0,0,0
MO06902,12,0,0,0,0,0,0
MO07000,12,0,0,0,0,0,0
MO07001,12,0,0,0,0,0,0
MO07002,12,0,0,0,0,0,0
MO07003,12,0,0,0,0,0,0
MO07004,12,0,0,0,0,0,0
MO07008,12,0,0,0,0,0,0
MO07100,12,0,0,0,0,0,0
MO07101,12,0,0,0,0,0,0
MO07102,12,0,0,0,0,0,0
MO07107,12,0,0,0,0,0,0
MO07200,12,0,0,0,0,0,0
MO07201,12,0,0,0,0,0,0
MO07202,1,0,0,0,0,0,0
MO07203,12,0,0,0,0,0,0
MO07204,12,0,0,0,0,0,0
MO07205,12,0,0,0,0,0,0
MO07206,12,0,0,0,0,0,0
MO07207,12,0,0,0,0,0,0
MO07208,4,0,0,0,0,0,0
MO07209,12,0,0,0,0,0,0
MO07210,5,0,0,0,0,0,0
MO07211,12,0,0,0,0,0,0
MO07214,11,0,0,0,0,0,0
MO07300,12,0,0,0,0,0,0
MO07301,12,0,0,0,0,0,0
MO07302,12,0,0,0,0,0,0
MO07303,12,0,0,0,0,0,0
MO07304,12,0,0,0,0,0,0
MO07306,12,0,0,0,0,0,0
MO07400,12,0,0,0,0,0,0
MO07401,12,0,0,0,0,0,0
MO07402,12,0,0,0,0,0,0
MO07500,12,0,0,0,0,0,0
MO07501,8,0,0,0,0,0,0
MO07502,12,0,0,0,0,0,0
MO07600,12,0,0,0,0,0,0
MO07603,12,0,0,0,0,0,0
MO07700,12,0,0,0,0,0,0
MO07800,12,0,0,0,0,0,0
MO07801,12,0,0,0,0,0,0
MO07803,12,0,0,0,0,0,0
MO07805,11,0,0,0,0,0,0
MO07806,12,0,0,0,0,0,0
MO07812,12,0,0,0,0,0,0
MO07900,12,0,0,0,0,0,0
MO07901,12,0,0,0,0,0,0
MO08000,12,0,0,0,0,0,0
MO08002,12,0,0,0,0,0,0
MO08003,12,0,0,0,0,0,0
MO08100,12,0,0,0,0,0,0
MO08101,12,0,0,0,0,0,0
MO08102,12,0,0,0,0,0,0
MO08103,12,0,0,0,0,0,0
MO08104,12,0,0,0,0,0,0
MO08106,12,0,0,0,0,0,0
MO08107,12,0,0,0,0,0,0
MO08200,12,0,0,0,0,0,0
MO08201,12,0,0,0,0,0,0
MO08203,12,0,0,0,0,0,0
MO08300,12,0,0,0,0,0,0
MO08301,12,0,0,0,0,0,0
MO08302,12,0,0,0,0,0,0
MO08303,12,0,0,0,0,0,0
MO08304,12,0,0,0,0,0,0
MO08305,12,0,0,0,0,0,0
MO08306,12,0,0,0,0,0,0
MO08307,12,0,0,0,0,0,0
MO08309,11,0,0,0,0,0,0
MO08311,1,0,0,0,0,0,0
MO08313,12,0,0,0,0,0,0
MO08314,12,0,0,0,0,0,0
MO08315,12,0,0,0,0,0,0
MO08320,12,0,0,0,0,0,0
MO08321,12,0,0,0,0,0,0
MO08400,12,0,0,0,0,0,0
MO08401,12,0,0,0,0,0,0
MO08402,12,0,0,0,0,0,0
MO08409,12,0,0,0,0,0,0
MO08414,12,0,0,0,0,0,0
MO08500,12,0,0,0,0,0,0
MO08501,12,0,0,0,0,0,0
MO08502,12,0,0,0,0,0,0
MO08503,12,0,0,0,0,0,0
MO08504,12,0,0,0,0,0,0
MO08505,12,0,0,0,0,0,0
MO08600,11,0,0,0,0,0,0
MO08601,12,0,0,0,0,0,0
MO08700,12,0,0,0,0,0,0
MO08701,12,0,0,0,0,0,0
MO08702,10,0,0,0,0,0,0
MO08703,9,0,0,0,0,0,0
MO08800,12,0,0,0,0,0,0
MO08802,7,0,0,0,0,0,0
MO08803,12,0,0,0,0,0,0
MO08900,12,0,0,0,0,0,0
MO08901,12,0,0,0,0,0,0
MO08902,12,0,0,0,0,0,0
MO08903,12,0,0,0,0,0,0
MO08904,10,0,0,0,0,0,0
MO08907,12,0,0,0,0,0,0
MO08908,12,0,0,0,0,0,0
MO08909,12,0,0,0,0,0,0
MO08911,12,0,0,0,0,0,0
MO08913,12,0,0,0,0,0,0
MO09000,12,0,0,0,0,0,0
MO09001,11,0,0,0,0,0,0
MO09100,12,0,0,0,0,0,0
MO09101,12,0,0,0,0,0,0
MO09200,12,0,0,0,0,0,0
MO09201,12,0,0,0,0,0,0
MO09205,12,0,0,0,0,0,0
MO09207,12,0,0,0,0,0,0
MO09209,12,0,0,0,0,0,0
MO09212,12,0,0,0,0,0,0
MO09214,12,0,0,0,0,0,0
MO09215,12,0,0,0,0,0,0
MO09216,5,0,0,0,0,0,0
MO09220,12,0,0,0,0,0,0
MO09300,12,0,0,0,0,0,0
MO09301,12,0,0,0,0,0,0
MO09302,12,0,0,0,0,0,0
MO09305,12,0,0,0,0,0,0
MO09400,12,0,0,0,0,0,0
MO09401,12,0,0,0,0,0,0
MO09402,12,0,0,0,0,0,0
MO09403,12,0,0,0,0,0,0
MO09406,12,0,0,0,0,0,0
MO09408,12,0,0,0,0,0,0
MO09410,12,0,0,0,0,0,0
MO09416,12,0,0,0,0,0,0
MO09421,12,0,0,0,0,0,0
MO09422,12,0,0,0,0,0,0
MO09424,12,0,0,0,0,0,0
MO0950B,12,0,0,0,0,0,0
MO0950C,12,0,0,0,0,0,0
MO0950D,12,0,0,0,0,0,0
MO0950H,12,0,0,0,0,0,0
MO0950P,12,0,0,0,0,0,0
MO09500,12,1,0,0,1,0,0
MO09501,12,0,0,0,0,0,0
MO09502,12,0,0,0,0,0,0
MO09503,12,0,0,0,0,0,0
MO09504,12,0,0,0,0,0,0
MO09505,12,0,0,0,0,0,0
MO09506,12,0,0,0,0,0,0
MO09507,12,0,0,0,0,0,0
MO09508,12,0,0,0,0,0,0
MO09509,12,0,0,0,0,0,0
MO09510,12,1,1,0,0,0,0
MO09511,12,0,0,0,0,0,0
MO09512,12,0,0,0,0,0,0
MO09514,12,0,0,0,0,0,0
MO09515,12,0,0,0,0,0,0
MO09516,12,0,0,0,0,0,0
MO09518,12,0,0,0,0,0,0
MO09519,12,0,0,0,0,0,0
MO09522,12,0,0,0,0,0,0
MO09523,12,0,0,0,0,0,0
MO09525,12,0,0,0,0,0,0
MO09526,12,0,0,0,0,0,0
MO09528,12,0,0,0,0,0,0
MO09529,12,0,0,0,0,0,0
MO09530,12,0,0,0,0,0,0
MO09531,12,0,0,0,0,0,0
MO09532,12,0,0,0,0,0,0
MO09533,12,0,0,0,0,0,0
MO09536,12,0,0,0,0,0,0
MO09538,12,0,0,0,0,0,0
MO09539,12,0,0,0,0,0,0
MO09541,12,0,0,0,0,0,0
MO09542,12,0,0,0,0,0,0
MO09543,12,0,0,0,0,0,0
MO09544,12,0,0,0,0,0,0
MO09545,12,0,0,0,0,0,0
MO09547,12,0,0,0,0,0,0
MO09548,12,0,0,0,0,0,0
MO09551,12,0,0,0,0,0,0
MO09552,12,0,0,0,0,0,0
MO09553,12,0,0,0,0,0,0
MO09555,12,0,0,0,0,0,0
MO09556,12,0,0,0,0,0,0
MO09557,12,0,0,0,0,0,0
MO09559,12,0,0,0,0,0,0
MO09561,12,0,0,0,0,0,0
MO09562,12,0,0,0,0,0,0
MO09563,12,0,0,0,0,0,0
MO09564,12,0,0,0,0,0,0
MO09565,12,0,0,0,0,0,0
MO09567,12,0,0,0,0,0,0
MO09569,12,0,0,0,0,0,0
MO09570,12,0,0,0,0,0,0
MO09572,12,0,0,0,0,0,0
MO09573,12,0,0,0,0,0,0
MO09575,12,0,0,0,0,0,0
MO09576,12,0,0,0,0,0,0
MO09577,12,0,0,0,0,0,0
MO09579,12,0,0,0,0,0,0
MO09580,12,0,0,0,0,0,0
MO09581,12,0,0,0,0,0,0
MO09584,12,0,0,0,0,0,0
MO09585,12,0,0,0,0,0,0
MO0959A,12,0,0,0,0,0,0
MO09592,12,0,0,0,0,0,0
MO09597,12,0,0,0,0,0,0
MO09701,12,0,0,0,0,0,0
MO09702,12,0,0,0,0,0,0
MO09800,12,0,0,0,0,0,0
MO09801,12,0,0,0,0,0,0
MO09802,12,0,0,0,0,0,0
MO09803,12,0,0,0,0,0,0
MO09805,12,0,0,0,0,0,0
MO09806,12,0,0,0,0,0,0
MO09900,12,0,0,0,0,0,0
MO09905,12,0,0,0,0,0,0
MO10000,12,0,0,0,0,0,0
MO10001,12,0,0,0,0,0,0
MO10100,12,0,0,0,0,0,0
MO10101,12,0,0,0,0,0,0
MO10104,12,0,0,0,0,0,0
MO10105,12,0,0,0,0,0,0
MO10106,12,0,0,0,0,0,0
MO10108,8,0,0,0,0,0,0
MO10109,12,0,0,0,0,0,0
MO10200,12,0,0,0,0,0,0
MO10201,12,0,0,0,0,0,0
MO10202,12,0,0,0,0,0,0
MO10203,12,0,0,0,0,0,0
MO10300,12,0,0,0,0,0,0
MO10304,12,0,0,0,0,0,0
MO10400,12,0,0,0,0,0,0
MO10401,12,0,0,0,0,0,0
MO10402,10,0,0,0,0,0,0
MO10403,12,0,0,0,0,0,0
MO10404,12,0,0,0,0,0,0
